0;Argentina - Buenos Aires;-36.3;-60.0;Brazil  Brasilia ;-15.47;-47.55;2623.887683662265
0;Brazil  Brasilia ;-15.47;-47.55;Paraguay  Asuncion ;-25.1;-57.3;1475.3943403653
0;Paraguay  Asuncion ;-25.1;-57.3;Uruguay  Montevideo ;-34.5;-56.11;1051.4418575378536
0;Uruguay  Montevideo ;-34.5;-56.11;Chile  Santiago ;-33.24;-70.4;1325.5649252276733
0;Chile  Santiago ;-33.24;-70.4;Falkland Islands (Malvinas)  Stanley ;-51.4;-59.51;2203.2016015238437
0;Falkland Islands (Malvinas)  Stanley ;-51.4;-59.51;Heard Island and McDonald Islands  ;-53.0;74.0;7622.294382196589
0;Heard Island and McDonald Islands  ;-53.0;74.0;Mauritania  Nouakchott ;-20.1;57.3;3928.902013202724
0;Mauritania  Nouakchott ;-20.1;57.3;Somalia  Mogadishu ;2.02;45.25;2788.6182144402555
0;Somalia  Mogadishu ;2.02;45.25;United Republic of Tanzania  Dodoma ;-6.08;35.45;1412.4521361114805
0;United Republic of Tanzania  Dodoma ;-6.08;35.45;Burundi  Bujumbura ;-3.16;29.18;766.9290185664299
0;Burundi  Bujumbura ;-3.16;29.18;Kenya  Nairobi ;-1.17;36.48;840.7032912547375
0;Kenya  Nairobi ;-1.17;36.48;Uganda  Kampala ;0.2;32.3;489.0725692204083
0;Uganda  Kampala ;0.2;32.3;Rawanda  Kigali ;-1.59;30.04;320.5372547944823
0;Rawanda  Kigali ;-1.59;30.04;Malawi  Lilongwe ;-14.0;33.48;1430.7465006876264
0;Malawi  Lilongwe ;-14.0;33.48;Zimbabwe  Harare ;-17.43;31.02;463.4139898099299
0;Zimbabwe  Harare ;-17.43;31.02;Angola  Luanda ;-8.5;13.15;2173.6625643197103
0;Angola  Luanda ;-8.5;13.15;Democratic Republic of the Congo  Kinshasa ;-4.2;15.15;526.7046920437105
0;Democratic Republic of the Congo  Kinshasa ;-4.2;15.15;Gabon  Libreville ;0.25;9.26;820.3641551400902
0;Gabon  Libreville ;0.25;9.26;Sao Tome and Principe  Sao Tome ;0.1;6.39;319.54805849653445
0;Sao Tome and Principe  Sao Tome ;0.1;6.39;Cameroon  Yaounde ;3.5;11.35;668.3416435843287
0;Cameroon  Yaounde ;3.5;11.35;Equatorial Guinea  Malabo ;3.45;8.5;316.35636455345775
0;Equatorial Guinea  Malabo ;3.45;8.5;Central African Republic  Bangui ;4.23;18.35;1096.1801783502808
0;Central African Republic  Bangui ;4.23;18.35;Congo  Brazzaville ;-4.09;15.12;992.2506034789463
0;Congo  Brazzaville ;-4.09;15.12;Namibia  Windhoek ;-22.35;17.04;2040.8259337884376
0;Namibia  Windhoek ;-22.35;17.04;Botswana  Gaborone ;-24.45;25.57;901.0196883001328
0;Botswana  Gaborone ;-24.45;25.57;Mozambique  Maputo ;-25.58;32.32;691.5487925557601
0;Mozambique  Maputo ;-25.58;32.32;Lesotho  Maseru ;-29.18;27.3;636.9528423048498
0;Lesotho  Maseru ;-29.18;27.3;Comros  Moroni ;-11.4;43.16;2571.178593034371
0;Comros  Moroni ;-11.4;43.16;Mayotte  Mamoudzou ;-12.48;45.14;246.6017300446893
0;Mayotte  Mamoudzou ;-12.48;45.14;Madagascar  Antananarivo ;-18.55;47.31;713.7972370200972
